gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,CustomerType
1,0,0,0,3,1,0,0,2,2,2,2,0,0,2,0,0,2,2313,7
0,1,1,0,1,0,1,0,0,0,2,0,0,2,0,1,1,1,933,1
0,0,1,1,1,1,0,0,2,2,0,2,0,0,0,0,0,2,780,1
1,0,1,0,5,1,2,1,2,2,0,2,2,2,2,1,1,5,7852,4
1,0,1,0,4,0,1,0,0,2,2,2,2,2,1,1,2,2,3184,7
0,0,1,0,0,1,2,1,0,0,0,0,0,2,0,1,2,3,764,1
1,0,1,1,5,0,1,0,2,2,2,0,0,0,2,0,1,1,2763,7
0,1,1,0,1,1,2,1,0,0,0,0,2,2,0,1,2,4,1614,3
0,0,1,1,0,1,0,1,0,2,0,0,0,0,0,1,0,3,145,5
0,0,1,0,0,1,0,2,1,1,1,1,1,1,0,0,0,0,156,5
0,0,1,0,3,0,1,0,0,2,2,0,0,0,1,0,3,1,1604,3
0,0,0,0,0,1,2,2,1,1,1,1,1,1,0,1,3,0,270,5
1,0,1,1,0,1,0,2,1,1,1,1,1,1,1,1,3,0,0,5
1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,20,5
0,0,0,0,2,1,0,0,2,0,2,2,0,0,1,0,1,2,1734,3
0,1,1,1,5,1,2,1,0,2,2,0,2,2,1,1,2,5,7047,4
0,0,0,0,0,1,2,0,2,2,2,0,0,0,0,1,0,2,573,5
1,0,1,0,5,1,2,2,1,1,1,1,1,1,2,0,0,0,1538,3
0,1,0,0,3,1,2,1,0,0,2,0,2,2,1,1,0,4,4459,6
1,0,1,1,5,1,2,1,0,2,2,0,2,2,1,1,1,5,7459,4
1,0,1,1,0,1,0,2,1,1,1,1,1,1,0,1,2,0,306,5
1,0,0,0,0,1,2,1,0,0,0,0,2,2,0,0,2,4,639,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,348,5
0,1,1,0,3,1,2,1,0,0,2,2,2,2,1,1,2,5,4533,6
1,0,1,1,4,1,2,1,0,0,2,2,0,2,2,0,0,4,5563,0
1,1,1,0,1,1,2,1,0,0,2,0,2,2,0,1,2,4,1587,3
1,0,1,1,0,1,0,2,1,1,1,1,1,1,0,0,3,0,40,5
0,0,1,0,0,1,0,1,0,2,2,0,2,2,0,0,2,4,842,1
0,0,1,0,3,1,2,1,2,0,2,0,2,2,1,0,0,5,4228,2
1,0,0,0,0,1,2,1,2,0,0,0,0,0,0,1,2,3,784,1
1,0,0,0,3,1,0,1,0,2,0,2,2,0,1,1,2,4,3729,2
0,0,0,0,2,1,0,0,0,2,2,0,0,0,0,1,1,2,1406,3
0,0,1,0,2,1,0,0,0,2,0,2,0,0,1,1,1,2,1857,3
1,0,1,1,5,1,0,1,0,2,2,2,2,2,1,0,1,5,7322,4
0,1,1,0,5,1,0,1,0,2,2,2,2,2,2,1,1,5,6725,0
1,0,0,0,4,1,0,0,0,2,0,2,0,2,1,1,2,2,3627,2
1,0,0,0,1,1,2,1,0,0,2,0,2,0,0,1,2,4,1761,3
1,0,0,0,1,1,0,1,0,0,0,2,0,2,1,1,1,4,1725,3
0,0,0,0,3,1,2,1,0,0,2,0,0,2,0,1,1,4,4192,2
0,0,1,1,5,1,0,2,1,1,1,1,1,1,2,1,1,0,1411,3
0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,3,164,5
0,0,0,0,2,1,2,1,0,0,0,0,2,2,0,1,3,4,2724,7
0,0,1,0,0,1,0,2,1,1,1,1,1,1,2,1,2,0,264,5
1,0,0,1,5,0,1,0,2,2,2,2,2,2,2,0,1,2,4671,6
1,0,0,0,0,1,2,1,0,0,0,0,2,2,0,0,2,4,1173,1
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,3,318,5
1,1,1,0,5,1,2,1,2,2,2,0,2,2,0,1,2,5,7713,4
1,1,0,0,2,1,0,0,0,0,2,2,2,2,1,1,2,3,2471,7
1,0,1,1,5,1,2,1,2,2,2,2,2,2,2,0,1,5,7842,4
0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,1,2,3,2227,3
1,0,1,1,4,1,2,1,0,0,2,2,0,2,2,1,0,4,4990,6
1,1,0,0,3,1,2,1,0,0,2,0,2,2,0,1,2,4,3744,2
1,0,0,0,5,1,2,1,0,2,0,2,2,2,1,1,0,5,7220,4
1,1,1,0,2,1,2,1,0,0,0,0,0,0,0,0,3,3,2351,7
0,0,0,0,2,1,2,1,2,0,0,0,0,2,0,1,2,4,2989,7
1,1,1,0,4,1,2,1,0,2,2,2,2,2,2,1,2,5,6077,0
0,0,0,0,4,1,2,0,2,0,0,2,0,2,1,0,0,3,4070,2
1,1,0,0,4,0,1,0,2,2,0,0,2,0,0,1,2,1,2479,7
1,1,1,0,5,0,1,0,0,0,2,0,0,0,1,1,1,0,2134,3
0,0,0,0,5,1,2,1,0,2,0,0,2,0,1,1,0,4,6000,0
1,0,1,1,3,1,0,0,2,0,2,2,0,0,1,1,3,2,2203,3
1,1,1,0,0,1,0,2,1,1,1,1,1,1,1,0,1,0,183,5
1,0,1,1,5,1,2,0,2,0,2,2,2,2,2,0,0,4,6194,0
1,0,0,0,0,1,0,0,0,2,0,0,2,0,0,1,3,2,638,1
1,0,0,1,3,1,0,0,2,2,0,0,0,0,0,1,3,2,2139,3
1,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,1,2,831,1
0,0,0,0,0,1,2,1,0,2,0,0,2,0,0,1,2,4,521,5
0,0,1,1,5,1,0,2,1,1,1,1,1,1,2,0,0,0,1337,1
0,1,1,0,5,1,2,1,0,2,2,2,2,2,1,1,1,5,7181,4
1,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,2,2,608,1
1,0,1,1,3,1,0,0,2,0,2,2,0,0,1,0,3,2,2560,7
0,0,0,0,0,1,0,1,0,0,0,0,2,2,0,0,2,4,577,5
0,0,1,1,4,1,2,1,2,0,2,2,2,2,0,1,3,5,5953,0
1,0,1,1,5,1,2,2,1,1,1,1,1,1,2,0,1,0,1790,3
0,0,1,1,2,1,2,0,0,0,2,2,2,2,1,1,2,3,2531,7
0,0,1,1,5,1,2,0,2,2,0,2,0,0,2,0,1,2,4760,6
0,0,1,0,0,1,2,1,0,0,0,0,2,2,0,1,2,4,292,5
0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,3,1,953,1
0,1,0,0,0,0,1,0,0,0,0,0,2,2,0,0,2,1,198,5
0,0,1,0,5,1,0,0,0,2,2,2,2,2,2,1,1,3,5705,0
1,0,1,0,0,1,0,1,2,0,0,0,0,0,0,1,2,3,609,1
1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,1,0,20,5
0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,3,79,5
0,0,0,0,5,1,2,1,2,2,2,2,2,2,1,1,3,5,6993,4
0,0,1,1,5,0,1,0,2,2,0,2,2,2,2,0,0,2,4122,2
0,0,1,0,5,1,2,1,0,2,2,0,0,0,1,0,1,4,5762,0
1,0,0,0,3,0,1,0,0,0,2,2,0,0,1,0,1,0,1537,3
1,0,0,0,2,1,2,1,2,0,0,0,0,0,1,0,0,3,2603,7
0,0,1,1,4,1,2,1,2,2,2,2,0,2,2,1,0,5,5566,0
0,1,1,0,4,1,2,1,2,2,2,0,2,2,0,0,0,5,5431,6
0,0,0,0,4,0,1,0,2,0,2,2,0,0,1,1,1,1,2258,7
0,0,1,1,4,1,0,2,1,1,1,1,1,1,2,1,0,0,1092,1
0,1,1,0,4,1,2,1,0,2,2,0,2,2,0,1,2,5,6401,0
0,1,1,0,2,1,2,1,0,0,0,2,2,2,0,1,1,4,2812,7
0,0,1,1,0,1,0,1,0,0,0,0,2,0,0,1,3,3,80,5
1,0,1,1,2,1,2,1,0,0,2,0,0,2,0,1,2,4,2698,7
0,0,1,1,0,1,0,0,0,2,0,2,0,2,0,1,2,2,616,1
1,0,0,1,3,0,1,0,2,2,2,0,0,0,0,1,2,1,1912,3
1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,849,1
0,0,1,0,3,1,0,0,2,0,2,2,2,2,2,1,2,3,3460,2
1,0,1,1,1,1,2,1,0,0,0,0,0,2,0,1,2,3,1465,3
1,0,1,1,0,1,0,1,0,0,0,0,2,2,0,1,2,4,90,5
0,0,0,0,5,1,0,0,2,0,2,2,2,2,2,1,1,3,5555,0
0,0,1,0,5,1,0,2,1,1,1,1,1,1,2,0,1,0,1278,1
1,0,1,0,3,1,2,0,2,2,0,2,0,0,0,0,0,2,2907,7
0,0,1,0,0,1,0,2,1,1,1,1,1,1,0,0,0,0,146,5
1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,3,1,51,5
1,0,1,0,4,1,0,1,0,0,0,0,2,2,0,0,3,4,4952,6
0,0,1,0,5,0,1,0,2,2,2,2,2,2,2,0,0,2,4504,6
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,45,5
1,0,1,1,4,1,2,1,0,2,2,0,2,0,1,1,2,4,4520,6
0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1,267,5
0,0,1,1,2,1,0,0,2,2,2,2,0,2,2,0,3,3,2316,7
0,1,1,0,5,1,2,1,2,0,2,2,2,2,2,1,3,5,8075,4
1,0,0,1,3,1,0,0,2,2,0,2,0,0,2,0,1,2,2302,7
0,0,1,0,5,1,0,1,2,2,0,2,2,2,1,1,1,5,7251,4
0,0,1,0,2,1,0,0,0,2,2,2,2,2,0,0,0,3,2078,3
0,0,1,1,4,1,2,1,0,2,2,0,2,2,1,1,1,5,6225,0
1,0,0,0,1,1,2,0,0,0,0,2,0,0,1,0,0,2,1242,1
1,0,1,1,0,1,0,2,1,1,1,1,1,1,1,0,2,0,99,5
1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,2,0,288,5
0,0,1,1,2,1,0,2,1,1,1,1,1,1,2,0,3,0,599,1
0,0,1,0,4,1,2,0,2,2,0,2,0,0,1,1,1,2,3462,2
0,0,1,0,2,0,1,0,0,0,0,0,2,0,0,1,0,0,853,1
1,1,1,0,0,1,0,1,0,2,2,2,2,0,0,1,3,4,934,1
1,0,1,1,3,0,1,0,2,2,2,2,0,2,2,1,1,2,2375,7
0,0,0,0,3,1,0,0,2,2,0,2,0,0,1,1,3,2,2813,7
0,0,1,1,1,1,0,1,0,0,0,0,2,2,0,0,2,4,1222,1
0,0,1,1,4,1,2,1,0,2,2,2,2,2,2,1,0,5,5293,6
0,0,1,0,5,1,0,1,2,0,0,2,2,2,1,1,3,4,6314,0
1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,19,5
1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,3,1,1003,1
0,0,1,0,3,0,1,0,2,0,0,2,2,0,2,0,2,1,1593,3
1,0,1,1,2,1,2,1,0,0,0,0,2,0,0,0,2,3,2509,7
0,0,0,0,3,1,2,0,2,2,2,0,2,2,1,0,0,3,3187,7
0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,3,3,74,5
0,0,0,0,3,1,0,0,0,0,0,0,2,2,0,1,2,2,2345,7
0,0,1,0,4,0,1,0,2,2,2,2,2,2,2,0,1,2,3330,2
1,0,0,1,5,1,0,0,2,2,2,2,2,0,2,1,1,3,5522,6
1,0,0,0,2,1,0,1,0,2,2,0,2,0,0,0,2,4,2335,7
1,0,0,0,5,1,2,0,2,2,2,0,0,2,2,1,1,3,4798,6
1,0,1,0,5,1,2,1,2,2,2,2,2,2,2,1,1,5,8594,4
1,0,0,1,2,0,1,0,2,0,0,0,2,0,1,1,1,1,970,1
1,0,1,1,5,1,2,1,2,2,2,2,2,2,2,1,0,5,7665,4
1,0,1,1,4,1,2,0,2,2,0,0,0,2,2,0,0,3,3686,2
0,0,0,0,0,1,0,1,0,0,2,0,2,2,1,0,3,4,1115,1
1,0,0,0,2,1,0,1,0,0,2,2,2,2,0,1,2,4,2537,7
1,0,0,0,1,1,0,0,0,0,2,0,0,2,0,0,3,2,1393,3
0,0,0,1,0,1,0,1,0,0,0,0,2,2,0,1,2,4,89,5
1,0,0,0,3,1,2,1,2,0,0,2,0,2,0,1,2,4,4445,6
0,0,1,0,2,0,1,0,2,0,2,0,0,0,1,0,1,1,978,1
1,0,1,0,4,1,0,2,1,1,1,1,1,1,2,0,3,0,1258,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,0,331,5
0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,2,0,291,5
1,0,1,1,0,1,2,1,2,0,2,0,0,0,0,1,2,3,453,5
0,0,0,1,0,1,0,2,1,1,1,1,1,1,1,1,3,0,84,5
1,0,1,1,5,1,2,2,1,1,1,1,1,1,2,0,1,0,1715,3
1,0,1,1,5,1,2,2,1,1,1,1,1,1,2,0,3,0,1715,3
1,0,0,0,1,1,2,1,0,0,2,0,0,2,0,1,1,4,1597,3
1,0,0,1,5,1,0,2,1,1,1,1,1,1,2,0,0,0,1250,1
0,0,1,1,5,1,0,0,2,0,0,0,2,0,2,1,2,2,3996,2
0,0,1,1,5,1,2,0,2,2,0,2,2,2,2,1,0,3,5215,6
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,3,235,5
0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,0,673,1
1,0,1,1,1,1,2,1,0,0,2,0,2,0,0,1,0,4,1442,3
0,0,0,0,4,1,2,1,2,0,2,0,2,2,1,1,0,5,5639,0
0,1,0,0,4,1,2,1,0,0,2,2,2,2,0,1,2,5,5222,6
1,0,1,0,5,1,0,1,0,2,2,2,2,2,2,1,2,5,7291,4
0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,3,799,1
0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,2,1,50,5
1,0,0,0,1,1,2,2,1,1,1,1,1,1,1,0,3,0,424,5
1,0,0,0,0,1,0,0,0,0,0,2,2,0,0,1,2,2,249,5
0,0,1,1,4,1,2,0,2,0,2,2,2,0,2,0,3,3,4415,6
0,0,1,0,4,1,2,1,2,0,0,0,2,2,1,1,2,4,5270,6
1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,3,144,5
1,0,1,0,2,1,2,1,0,0,2,0,0,0,0,1,2,3,2447,7
1,0,1,1,4,0,1,0,2,2,0,2,2,0,1,1,3,2,2884,7
1,0,0,0,2,1,2,1,0,0,0,0,0,2,0,1,2,3,3050,7
0,0,0,0,0,1,2,0,0,0,0,2,2,0,0,1,3,2,253,5
1,0,0,0,4,1,2,1,0,0,0,0,2,0,0,0,0,3,4517,6
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,436,5
1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,118,5
1,0,1,1,0,1,0,2,1,1,1,1,1,1,0,0,3,0,19,5
0,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,3,3,3649,2
1,1,0,0,0,1,2,1,0,0,2,0,2,2,0,1,2,4,1200,1
0,0,0,0,0,0,1,0,0,0,0,2,2,2,1,1,3,1,255,5
1,0,1,1,5,0,1,0,0,2,2,2,0,0,2,0,0,1,2395,7
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,3,70,5
0,0,1,0,3,1,2,1,0,2,0,2,2,2,0,1,1,5,5083,6
0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,1,3,389,5
0,0,0,1,2,1,0,2,1,1,1,1,1,1,1,1,1,0,644,1
1,0,0,0,0,1,0,1,0,2,0,0,2,0,0,1,2,3,523,5
1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,39,5
0,0,0,0,4,1,0,2,1,1,1,1,1,1,1,0,0,0,989,1
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,3,2406,7
1,0,0,0,2,1,0,2,1,1,1,1,1,1,2,0,3,0,638,1
0,0,1,1,0,1,0,2,1,1,1,1,1,1,2,0,3,0,191,5
0,0,1,1,4,1,2,0,0,2,2,2,2,2,0,1,2,4,4524,6
0,0,0,0,3,1,0,1,2,2,2,0,2,0,1,1,1,4,4664,6
1,0,0,1,2,1,2,1,2,2,0,0,2,2,1,1,2,5,3470,2
1,0,1,1,5,1,2,1,2,0,0,0,2,2,2,1,2,4,6910,4
0,0,1,1,5,1,0,0,2,2,2,2,0,0,2,0,3,2,4014,2
0,0,0,0,4,1,2,2,1,1,1,1,1,1,2,0,0,0,1288,1
0,1,0,0,2,1,2,1,0,2,0,0,2,0,0,1,2,4,2277,7
0,0,1,0,5,1,0,1,2,0,2,0,2,2,2,1,0,4,6375,0
0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,24,5
1,1,1,0,5,1,2,1,0,2,0,2,0,0,1,1,0,4,5251,6
0,0,0,0,1,1,0,1,0,0,2,0,2,2,0,1,1,4,1505,3
1,0,0,0,5,1,2,1,0,2,0,2,2,2,1,1,1,5,6903,4
0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,2,1,913,1
0,0,1,1,4,1,0,1,0,2,0,0,2,2,1,1,2,4,5535,0
1,0,1,1,1,1,0,0,2,2,0,0,0,2,2,1,0,2,815,1
1,1,0,0,1,1,2,1,0,2,0,0,0,0,0,1,1,3,1411,3
0,1,1,0,5,1,2,1,2,0,0,0,0,0,2,0,0,3,5602,0
1,0,1,0,5,1,2,1,2,2,2,2,2,2,2,0,1,5,8244,4
0,0,0,0,3,1,0,2,1,1,1,1,1,1,2,0,3,0,741,1
1,0,1,1,5,1,0,0,2,2,2,2,0,0,2,0,1,2,4375,2
1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,2,3,1008,1
1,1,1,0,5,1,2,1,2,2,0,0,2,0,2,1,1,4,5968,0
0,0,0,0,2,1,2,1,0,0,2,0,2,2,0,0,2,4,3096,7
1,0,1,0,4,1,2,0,0,0,0,2,2,2,2,1,0,3,3901,2
0,0,0,0,2,1,2,1,2,0,2,0,0,0,0,1,1,3,2613,7
0,0,1,0,0,1,0,1,0,0,0,0,2,2,0,0,2,4,853,1
0,0,1,1,5,1,2,0,2,2,2,2,0,2,2,1,0,3,5661,0
1,0,0,0,0,1,2,0,0,0,0,0,2,2,0,1,1,3,794,1
0,0,0,0,3,1,0,2,1,1,1,1,1,1,1,1,2,0,695,1
0,0,0,0,0,1,0,0,0,0,2,2,2,2,0,0,2,3,160,5
1,0,0,0,4,1,0,1,2,2,0,0,2,2,1,1,3,4,5552,0
1,0,0,1,2,1,2,1,2,0,2,0,0,2,0,1,0,4,3275,7
0,0,1,1,3,1,0,1,0,0,2,2,0,2,1,0,0,4,4236,2
0,0,0,1,0,1,0,0,2,0,0,2,0,0,0,0,2,2,54,5
0,1,0,0,1,1,2,0,0,0,0,0,0,2,0,1,3,2,1174,1
1,0,1,0,0,1,0,1,0,2,2,0,0,0,0,1,2,3,741,1
1,1,0,0,2,1,2,1,0,0,0,0,2,2,0,1,1,4,3019,7
0,0,1,1,1,1,0,0,0,0,2,0,0,0,0,1,0,1,962,1
0,0,1,0,5,1,2,0,2,0,2,2,0,0,2,0,1,2,4759,6
0,0,0,1,5,1,2,2,1,1,1,1,1,1,2,1,1,0,1498,3
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,1233,1
1,0,1,0,3,1,2,1,0,2,2,0,2,2,0,1,0,5,4882,6
1,0,1,1,5,1,2,1,0,0,2,0,2,0,2,1,1,4,5411,6
1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,19,5
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,148,5
0,0,1,1,3,1,2,1,2,2,2,0,0,2,1,1,0,4,3930,2
1,0,1,1,5,1,0,1,0,2,2,2,2,2,2,0,0,5,6895,4
1,0,0,0,0,1,2,1,0,0,0,0,2,0,0,1,3,3,84,5
0,0,1,0,5,1,2,1,2,2,0,0,2,0,1,0,3,4,6856,4
0,0,1,1,3,1,0,0,2,2,0,0,2,2,1,0,0,3,2658,7
1,0,1,0,4,1,0,0,2,2,0,2,0,0,2,1,3,2,3766,2
0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,3,69,5
0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,1,0,129,5
0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,2,0,347,5
0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,581,5
1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,3,1,354,5
0,0,1,1,0,1,0,1,0,0,0,0,2,2,0,1,2,4,929,1
1,0,1,0,2,1,0,2,1,1,1,1,1,1,2,0,1,0,679,1
0,0,0,0,5,1,0,0,2,0,0,2,0,2,2,1,3,2,3846,2
1,0,1,0,5,1,2,0,0,2,0,2,0,2,1,1,3,3,4480,6
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,44,5
1,0,0,0,2,1,0,2,1,1,1,1,1,1,2,1,3,0,499,5
0,0,0,0,2,1,0,0,0,2,2,0,0,0,1,1,3,2,1553,3
1,0,0,1,0,1,0,2,1,1,1,1,1,1,1,1,0,0,219,5
0,0,0,0,4,1,2,1,2,2,2,0,2,0,1,0,3,4,5311,6
0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,3,586,5
1,0,0,0,2,1,0,1,0,2,2,0,0,0,0,1,1,3,2576,7
0,1,1,0,5,1,0,1,0,2,2,0,0,2,2,0,1,4,6435,0
0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,1,2,3,1993,3
1,0,1,1,1,1,2,0,2,0,0,2,2,2,0,0,0,3,1923,3
1,0,1,1,1,1,0,0,0,0,2,0,0,0,0,1,2,1,939,1
0,0,0,0,0,1,2,1,0,0,0,0,2,0,0,1,2,3,84,5
1,0,0,1,4,1,2,0,0,2,0,0,0,0,0,1,1,2,3092,7
0,1,0,0,0,1,0,1,0,0,2,0,2,0,0,1,3,3,415,5
0,0,1,1,5,1,2,0,2,0,2,2,2,2,2,1,0,3,5986,0
1,0,1,0,4,1,0,1,2,2,2,2,2,2,2,1,2,5,5487,6
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,3,651,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,45,5
1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,3,73,5
1,0,1,1,2,1,0,0,0,0,2,2,2,2,1,1,3,3,2405,7
0,0,1,0,4,1,2,1,0,0,2,0,0,0,0,1,2,3,4458,6
1,0,1,1,5,1,2,1,0,0,0,2,2,2,2,1,2,4,6856,4
1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,3,1,50,5
1,0,0,0,4,1,2,0,2,0,2,2,2,2,2,0,0,4,4735,6
1,0,0,1,2,1,0,2,1,1,1,1,1,1,1,1,3,0,682,1
1,1,1,0,3,1,2,1,0,2,2,2,2,0,1,1,0,4,4525,6
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,321,5
1,0,0,0,0,1,0,0,2,2,0,0,0,0,0,1,0,2,335,5
1,0,0,0,1,1,0,0,2,0,2,0,2,0,0,0,0,2,1424,3
0,0,1,1,5,1,2,2,1,1,1,1,1,1,2,1,0,0,1748,3
0,1,1,0,0,1,2,1,0,0,0,0,0,2,0,1,2,3,474,5
0,0,0,0,0,1,0,1,2,0,0,0,2,0,0,0,2,3,668,1
1,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,2,3,926,1
1,0,1,1,3,1,2,2,1,1,1,1,1,1,2,0,3,0,1077,1
1,0,1,1,4,0,1,0,0,2,0,0,2,2,1,1,0,2,2541,7
0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,46,5
1,1,0,0,1,1,0,1,0,0,0,0,0,2,0,1,2,3,1156,1
1,0,1,1,4,1,0,0,2,2,2,0,0,0,2,0,0,2,3694,2
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,382,5
1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,3,1167,1
1,0,1,1,2,1,0,2,1,1,1,1,1,1,1,0,0,0,746,1
1,1,1,0,3,1,2,1,0,2,0,0,0,2,1,0,3,4,3912,2
0,0,1,1,0,0,1,0,0,0,0,2,0,0,1,0,1,0,368,5
1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,20,5
0,0,0,0,2,1,0,0,2,2,0,2,0,0,1,1,2,2,1654,3
1,0,1,0,5,1,2,2,1,1,1,1,1,1,2,0,0,0,1940,3
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,221,5
1,0,0,0,1,1,0,1,0,2,2,0,2,2,0,0,1,4,1794,3
1,0,1,0,5,1,2,0,2,0,0,2,2,2,2,1,1,3,5289,6
0,0,1,1,0,1,2,0,0,2,0,0,0,0,0,1,3,2,501,5
0,1,0,0,5,1,0,1,2,2,0,2,2,0,2,1,0,4,6140,0
0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,48,5
0,0,1,1,1,1,0,2,1,1,1,1,1,1,2,0,3,0,309,5
1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,2,201,5
1,1,1,1,5,1,0,1,2,2,2,0,0,0,1,1,0,4,6179,0
1,0,1,1,2,1,2,1,2,2,0,0,2,0,0,1,2,4,2838,7
1,0,1,0,0,1,0,0,2,0,2,0,0,0,0,0,3,2,55,5
0,0,0,0,4,1,2,1,2,0,2,0,0,0,1,1,1,3,4589,6
1,0,0,0,4,1,0,0,0,0,2,2,2,0,0,1,2,2,3735,2
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,3,70,5
0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3,477,5
1,0,1,1,3,1,0,0,2,0,0,2,0,0,2,0,0,2,2553,7
0,0,1,1,4,1,2,2,1,1,1,1,1,1,1,1,0,0,1342,1
1,0,1,1,4,1,2,2,1,1,1,1,1,1,1,1,3,0,1216,1
0,1,1,0,5,1,2,1,0,2,2,0,2,2,1,0,1,5,7578,4
1,0,1,0,3,1,0,0,2,2,0,2,0,0,1,1,0,2,2603,7
1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,0,42,5
0,0,0,0,5,1,2,1,0,0,2,0,2,0,1,1,0,4,6056,0
1,0,1,1,5,0,1,0,2,2,0,0,2,0,1,0,3,1,2983,7
0,0,0,0,2,1,0,2,1,1,1,1,1,1,2,0,1,0,689,1
0,1,0,0,1,1,2,1,0,0,0,0,2,2,0,1,0,4,2025,3
1,0,0,1,1,1,2,1,2,0,0,0,0,0,0,0,2,3,1747,3
0,0,1,1,4,1,2,0,2,0,2,2,2,2,2,1,0,3,4657,6
1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,1,296,5
1,1,1,0,5,1,2,1,2,2,2,2,2,2,2,1,0,5,8016,4
0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,2,3,81,5
1,0,1,1,1,1,0,2,1,1,1,1,1,1,1,0,3,0,433,5
0,0,1,1,0,1,0,2,1,1,1,1,1,1,0,0,3,0,20,5
0,0,0,0,5,1,2,1,0,0,2,2,2,2,2,1,2,5,6428,0
0,0,1,0,5,1,2,0,0,2,2,2,2,2,2,0,0,4,5883,0
0,1,0,0,1,1,0,1,2,2,0,0,0,0,0,0,2,3,1043,1
1,0,1,0,4,1,2,1,2,2,2,2,2,0,0,1,2,5,6252,0
1,1,1,0,1,1,0,1,0,0,2,0,2,0,0,0,0,4,1857,3
1,0,0,0,0,0,1,0,2,2,0,2,0,0,0,0,3,1,146,5
